ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00001;011;63734303651,2024;1;0,03490658;1;230;1221,25;1218,756;1219,578;1220,909;
00001;011;63734303653,7619;1;0,03490658;1;231;1223,809;1221,538;1222,315;1223,556;
00001;011;63734303656,2577;1;0;1;232;1226,305;1224,099;1224,815;1225,99;
00001;011;63734303658,6763;1;-0,1396263;1;233;1228,723;1226,686;1227,297;1228,478;
00001;011;63734303661,167;1;-0,2268928;1;234;1231,215;1228,753;1229,749;1230,826;
00001;011;63734303663,905;0;0,2268928;0;235;1233,953;1231,431;1232,336;1233,704;
00001;011;63734303669,3253;1;-0,2268928;1;236;1239,372;1234,193;1234,969;1238,075;
00001;011;63734303672,0844;1;-0,06981317;1;237;1242,131;1239,731;1240,5;1241,773;
00001;011;63734303674,7048;0;-0,03490658;0;238;1244,752;1242,472;1243,249;1244,497;
00001;011;63734303677,9532;0;0,1047198;0;239;1248;1244,992;1245,915;1247,357;
00001;011;63734303681,6619;0;0,06981317;0;240;1251,71;1248,449;1249,364;1251,205;
